codigoTabelaReferencia,nome_marca_carro,valor_marca_carro,nome_carro,valor_carro,nome_ano_carro,valor_ano_carro,codigo_fipe,nome_marca_carro_final,nome_carro_modelo,valor_carro_fipe,ano_modelo_carro,combustivel,mes_referencia,data_consulta,tipo_veiculo,sigla_combustivel
270,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,32000 Diesel,32000-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 196.318,00",32000,Diesel,maio de 2021 ,"quarta-feira, 9 de outubro de 2024 15:33",1,D
270,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,2021 Diesel,2021-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 168.912,00",2021,Diesel,maio de 2021 ,"quarta-feira, 9 de outubro de 2024 15:33",1,D
270,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,2020 Diesel,2020-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 163.911,00",2020,Diesel,maio de 2021 ,"quarta-feira, 9 de outubro de 2024 15:33",1,D
270,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,2019 Diesel,2019-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 150.691,00",2019,Diesel,maio de 2021 ,"quarta-feira, 9 de outubro de 2024 15:33",1,D
270,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,2018 Diesel,2018-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 137.240,00",2018,Diesel,maio de 2021 ,"quarta-feira, 9 de outubro de 2024 15:33",1,D
270,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,2017 Diesel,2017-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 126.825,00",2017,Diesel,maio de 2021 ,"quarta-feira, 9 de outubro de 2024 15:33",1,D
270,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,2016 Diesel,2016-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 104.112,00",2016,Diesel,maio de 2021 ,"quarta-feira, 9 de outubro de 2024 15:33",1,D
270,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,1998 Diesel,1998-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 29.133,00",1998,Diesel,maio de 2021 ,"quarta-feira, 9 de outubro de 2024 15:33",1,D
270,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,1997 Diesel,1997-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 26.478,00",1997,Diesel,maio de 2021 ,"quarta-feira, 9 de outubro de 2024 15:33",1,D
270,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,1996 Diesel,1996-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 25.451,00",1996,Diesel,maio de 2021 ,"quarta-feira, 9 de outubro de 2024 15:33",1,D
270,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,1995 Diesel,1995-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 23.854,00",1995,Diesel,maio de 2021 ,"quarta-feira, 9 de outubro de 2024 15:33",1,D
270,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,1994 Diesel,1994-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 21.666,00",1994,Diesel,maio de 2021 ,"quarta-feira, 9 de outubro de 2024 15:33",1,D
270,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,1993 Diesel,1993-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 18.635,00",1993,Diesel,maio de 2021 ,"quarta-feira, 9 de outubro de 2024 15:33",1,D
270,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,1992 Diesel,1992-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 15.552,00",1992,Diesel,maio de 2021 ,"quarta-feira, 9 de outubro de 2024 15:33",1,D
271,Fiat,21,ARGO 1.0 6V Flex.,8315,32000 Gasolina,32000-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 58.619,00",32000,Gasolina,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:35",1,G
271,Fiat,21,ARGO 1.0 6V Flex.,8315,2021 Gasolina,2021-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 54.154,00",2021,Gasolina,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:35",1,G
271,Fiat,21,ARGO 1.0 6V Flex.,8315,2020 Gasolina,2020-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 50.884,00",2020,Gasolina,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:35",1,G
271,Fiat,21,ARGO 1.0 6V Flex.,8315,2019 Gasolina,2019-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 47.955,00",2019,Gasolina,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:35",1,G
271,Fiat,21,ARGO 1.0 6V Flex.,8315,2018 Gasolina,2018-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 46.084,00",2018,Gasolina,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:35",1,G
271,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,32000 Gasolina,32000-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 75.186,00",32000,Gasolina,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:35",1,G
271,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,2022 Gasolina,2022-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 70.001,00",2022,Gasolina,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:35",1,G
271,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,2021 Gasolina,2021-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 67.451,00",2021,Gasolina,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:35",1,G
271,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,32000 Gasolina,32000-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 122.334,00",32000,Gasolina,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:35",1,G
271,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,2022 Gasolina,2022-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 112.547,00",2022,Gasolina,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:35",1,G
271,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,32000 Gasolina,32000-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 61.784,00",32000,Gasolina,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:35",1,G
271,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,2021 Gasolina,2021-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 59.242,00",2021,Gasolina,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:35",1,G
271,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,2020 Gasolina,2020-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 53.625,00",2020,Gasolina,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:35",1,G
271,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,32000 Gasolina,32000-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 93.235,00",32000,Gasolina,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:35",1,G
271,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,2021 Gasolina,2021-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 87.711,00",2021,Gasolina,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:35",1,G
271,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,32000 Gasolina,32000-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 226.893,00",32000,Gasolina,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:35",1,G
271,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,2022 Gasolina,2022-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 190.590,00",2022,Gasolina,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:35",1,G
271,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,2021 Gasolina,2021-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 173.406,00",2021,Gasolina,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:35",1,G
271,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,2020 Gasolina,2020-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 155.000,00",2020,Gasolina,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:35",1,G
271,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,32000 Gasolina,32000-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 143.055,00",32000,Gasolina,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:35",1,G
271,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,2022 Gasolina,2022-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 129.751,00",2022,Gasolina,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:35",1,G
271,Toyota,56,Corolla Cross SE 1.8 16V Aut. (Híbrido),9324,32000 Gasolina,32000-1,002202-0,Toyota,Corolla Cross SE 1.8 16V Aut. (Híbrido),"R$ 188.406,00",32000,Gasolina,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:35",1,G
271,Toyota,56,Corolla Cross SE 1.8 16V Aut. (Híbrido),9324,2022 Gasolina,2022-1,002202-0,Toyota,Corolla Cross SE 1.8 16V Aut. (Híbrido),"R$ 166.985,00",2022,Gasolina,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:35",1,G
271,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,32000 Diesel,32000-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 200.025,00",32000,Diesel,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:36",1,D
271,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,2021 Diesel,2021-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 176.520,00",2021,Diesel,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:36",1,D
271,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,2020 Diesel,2020-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 170.493,00",2020,Diesel,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:36",1,D
271,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,2019 Diesel,2019-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 157.826,00",2019,Diesel,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:36",1,D
271,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,2018 Diesel,2018-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 142.685,00",2018,Diesel,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:36",1,D
271,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,2017 Diesel,2017-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 133.627,00",2017,Diesel,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:36",1,D
271,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,2016 Diesel,2016-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 105.660,00",2016,Diesel,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:36",1,D
271,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,1998 Diesel,1998-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 29.566,00",1998,Diesel,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:36",1,D
271,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,1997 Diesel,1997-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 26.871,00",1997,Diesel,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:36",1,D
271,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,1996 Diesel,1996-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 25.829,00",1996,Diesel,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:36",1,D
271,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,1995 Diesel,1995-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 24.208,00",1995,Diesel,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:36",1,D
271,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,1994 Diesel,1994-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 21.988,00",1994,Diesel,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:36",1,D
271,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,1993 Diesel,1993-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 18.912,00",1993,Diesel,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:36",1,D
271,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,1992 Diesel,1992-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 15.783,00",1992,Diesel,junho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:36",1,D
272,Fiat,21,ARGO 1.0 6V Flex.,8315,32000 Gasolina,32000-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 62.396,00",32000,Gasolina,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:36",1,G
272,Fiat,21,ARGO 1.0 6V Flex.,8315,2022 Gasolina,2022-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 58.112,00",2022,Gasolina,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,G
272,Fiat,21,ARGO 1.0 6V Flex.,8315,2021 Gasolina,2021-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 56.294,00",2021,Gasolina,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,G
272,Fiat,21,ARGO 1.0 6V Flex.,8315,2020 Gasolina,2020-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 52.986,00",2020,Gasolina,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,G
272,Fiat,21,ARGO 1.0 6V Flex.,8315,2019 Gasolina,2019-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 48.982,00",2019,Gasolina,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,G
272,Fiat,21,ARGO 1.0 6V Flex.,8315,2018 Gasolina,2018-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 47.516,00",2018,Gasolina,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,G
272,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,32000 Gasolina,32000-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 78.786,00",32000,Gasolina,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,G
272,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,2022 Gasolina,2022-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 73.592,00",2022,Gasolina,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,G
272,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,2021 Gasolina,2021-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 71.415,00",2021,Gasolina,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,G
272,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,32000 Gasolina,32000-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 121.531,00",32000,Gasolina,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,G
272,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,2022 Gasolina,2022-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 114.221,00",2022,Gasolina,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,G
272,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,32000 Gasolina,32000-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 62.741,00",32000,Gasolina,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,G
272,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,2021 Gasolina,2021-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 60.044,00",2021,Gasolina,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,G
272,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,2020 Gasolina,2020-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 55.117,00",2020,Gasolina,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,G
272,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,32000 Gasolina,32000-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 96.895,00",32000,Gasolina,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,G
272,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,2021 Gasolina,2021-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 91.841,00",2021,Gasolina,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,G
272,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,32000 Gasolina,32000-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 226.950,00",32000,Gasolina,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,G
272,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,2022 Gasolina,2022-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 193.425,00",2022,Gasolina,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,G
272,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,2021 Gasolina,2021-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 169.937,00",2021,Gasolina,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,G
272,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,2020 Gasolina,2020-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 155.000,00",2020,Gasolina,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,G
272,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,32000 Gasolina,32000-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 145.235,00",32000,Gasolina,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,G
272,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,2022 Gasolina,2022-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 131.681,00",2022,Gasolina,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,G
272,Toyota,56,Corolla Cross SE 1.8 16V Aut. (Híbrido),9324,32000 Gasolina,32000-1,002202-0,Toyota,Corolla Cross SE 1.8 16V Aut. (Híbrido),"R$ 196.784,00",32000,Gasolina,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,G
272,Toyota,56,Corolla Cross SE 1.8 16V Aut. (Híbrido),9324,2022 Gasolina,2022-1,002202-0,Toyota,Corolla Cross SE 1.8 16V Aut. (Híbrido),"R$ 179.508,00",2022,Gasolina,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,G
272,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,32000 Diesel,32000-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 204.716,00",32000,Diesel,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,D
272,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,2021 Diesel,2021-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 181.477,00",2021,Diesel,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,D
272,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,2020 Diesel,2020-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 175.127,00",2020,Diesel,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,D
272,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,2019 Diesel,2019-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 160.078,00",2019,Diesel,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,D
272,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,2018 Diesel,2018-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 151.071,00",2018,Diesel,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,D
272,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,2017 Diesel,2017-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 144.686,00",2017,Diesel,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,D
272,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,2016 Diesel,2016-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 125.854,00",2016,Diesel,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,D
272,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,1998 Diesel,1998-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 30.005,00",1998,Diesel,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,D
272,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,1997 Diesel,1997-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 27.270,00",1997,Diesel,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,D
272,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,1996 Diesel,1996-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 26.213,00",1996,Diesel,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,D
272,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,1995 Diesel,1995-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 24.568,00",1995,Diesel,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,D
272,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,1994 Diesel,1994-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 22.315,00",1994,Diesel,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,D
272,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,1993 Diesel,1993-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 19.193,00",1993,Diesel,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,D
272,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,1992 Diesel,1992-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 16.017,00",1992,Diesel,julho de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,D
273,Fiat,21,ARGO 1.0 6V Flex.,8315,32000 Gasolina,32000-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 62.651,00",32000,Gasolina,agosto de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,G
273,Fiat,21,ARGO 1.0 6V Flex.,8315,2022 Gasolina,2022-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 58.976,00",2022,Gasolina,agosto de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,G
273,Fiat,21,ARGO 1.0 6V Flex.,8315,2021 Gasolina,2021-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 56.451,00",2021,Gasolina,agosto de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,G
273,Fiat,21,ARGO 1.0 6V Flex.,8315,2020 Gasolina,2020-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 53.936,00",2020,Gasolina,agosto de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,G
273,Fiat,21,ARGO 1.0 6V Flex.,8315,2019 Gasolina,2019-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 50.001,00",2019,Gasolina,agosto de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,G
273,Fiat,21,ARGO 1.0 6V Flex.,8315,2018 Gasolina,2018-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 48.323,00",2018,Gasolina,agosto de 2021 ,"quarta-feira, 9 de outubro de 2024 15:38",1,G
273,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,32000 Gasolina,32000-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 81.077,00",32000,Gasolina,agosto de 2021 ,"quarta-feira, 9 de outubro de 2024 15:40",1,G
273,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,2022 Gasolina,2022-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 76.845,00",2022,Gasolina,agosto de 2021 ,"quarta-feira, 9 de outubro de 2024 15:40",1,G
273,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,2021 Gasolina,2021-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 74.525,00",2021,Gasolina,agosto de 2021 ,"quarta-feira, 9 de outubro de 2024 15:40",1,G
273,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,32000 Gasolina,32000-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 124.156,00",32000,Gasolina,agosto de 2021 ,"quarta-feira, 9 de outubro de 2024 15:40",1,G
273,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,2022 Gasolina,2022-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 117.520,00",2022,Gasolina,agosto de 2021 ,"quarta-feira, 9 de outubro de 2024 15:40",1,G
